"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Inorganic chemicals",628,"Chlorides",62827,"Chemical Products",6,2589609,2022
"Inorganic chemicals",628,"Hypochlorites",62828,"Chemical Products",6,2154738,2022
"Inorganic chemicals",628,"Chlorates and Perchlorates",62829,"Chemical Products",6,2945973,2022
"Inorganic chemicals",628,"Sulfides",62830,"Chemical Products",6,405956,2022
"Inorganic chemicals",628,"Dithionites and Sulfoxylates",62831,"Chemical Products",6,379197,2022
"Inorganic chemicals",628,"Sulfites",62832,"Chemical Products",6,263759,2022
"Inorganic chemicals",628,"Sulfates",62833,"Chemical Products",6,16233604,2022
"Inorganic chemicals",628,"Nitrites and Nitrates",62834,"Chemical Products",6,23382906,2022
"Inorganic chemicals",628,"Phosphinates (hypophosphites) and phosphonates (phosphites)",62835,"Chemical Products",6,32517022,2022
"Inorganic chemicals",628,"Carbonates",62836,"Chemical Products",6,16083956,2022
"Inorganic chemicals",628,"Cyanides",62837,"Chemical Products",6,1480895,2022
"Inorganic chemicals",628,"Silicates",62839,"Chemical Products",6,3355513,2022
"Inorganic chemicals",628,"Borates",62840,"Chemical Products",6,465183,2022
"Inorganic chemicals",628,"Oxometallic or Peroxometallic Acid Salts",62841,"Chemical Products",6,535520,2022
"Inorganic chemicals",628,"Other Inorganic Acids Salts",62842,"Chemical Products",6,565026,2022
"Inorganic chemicals",628,"Precious Metal Compounds",62843,"Chemical Products",6,431460,2022
"Inorganic chemicals",628,"Radioactive Chemicals",62844,"Chemical Products",6,266610,2022
"Inorganic chemicals",628,"Other Isotopes",62845,"Chemical Products",6,28803.000000000004,2022
"Inorganic chemicals",628,"Rare-Earth Metal Compounds",62846,"Chemical Products",6,22485,2022
"Inorganic chemicals",628,"Hydrogen peroxide",62847,"Chemical Products",6,2504882,2022
"Inorganic chemicals",628,"Carbides",62849,"Chemical Products",6,1235214,2022
"Inorganic chemicals",628,"Hydrides and other anions",62850,"Chemical Products",6,61526,2022
"Inorganic chemicals",628,"Inorganic Compounds",62851,"Chemical Products",6,248359,2022
"Organic chemicals",629,"Acyclic Hydrocarbons",62901,"Chemical Products",6,2809726,2022
"Organic chemicals",629,"Cyclic Hydrocarbons",62902,"Chemical Products",6,10237325,2022
"Organic chemicals",629,"Halogenated Hydrocarbons",62903,"Chemical Products",6,6920776,2022
"Organic chemicals",629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Chemical Products",6,941795,2022
"Organic chemicals",629,"Acyclic Alcohols",62905,"Chemical Products",6,11475233,2022
"Organic chemicals",629,"Cyclic Alcohols",62906,"Chemical Products",6,852723,2022
"Organic chemicals",629,"Phenols",62907,"Chemical Products",6,740563,2022
"Organic chemicals",629,"Phenol Derivatives",62908,"Chemical Products",6,218167,2022
"Organic chemicals",629,"Ethers",62909,"Chemical Products",6,5166372,2022
"Organic chemicals",629,"Epoxides",62910,"Chemical Products",6,143643,2022
"Organic chemicals",629,"Acetals and Hemiacetals",62911,"Chemical Products",6,1176,2022
"Organic chemicals",629,"Aldehydes",62912,"Chemical Products",6,7865072,2022
"Organic chemicals",629,"Aldehyde Derivatives",62913,"Chemical Products",6,193,2022
"Organic chemicals",629,"Ketones and Quinones",62914,"Chemical Products",6,5541731,2022
"Organic chemicals",629,"Saturated Acyclic Monocarboxylic Acids",62915,"Chemical Products",6,20512584,2022
"Organic chemicals",629,"Unsaturated Acyclic Monocarboxylic Acids",62916,"Chemical Products",6,4668243,2022
"Organic chemicals",629,"Polycarboxylic Acids",62917,"Chemical Products",6,21097739,2022
"Organic chemicals",629,"Carboxylic Acids",62918,"Chemical Products",6,13351720,2022
"Organic chemicals",629,"Phosphoric Esters and Salts",62919,"Chemical Products",6,39490,2022
"Organic chemicals",629,"Other Esters",62920,"Chemical Products",6,530296,2022
"Organic chemicals",629,"Amine Compounds",62921,"Chemical Products",6,1954244,2022
"Organic chemicals",629,"Oxygen Amino Compounds",62922,"Chemical Products",6,15996246,2022
"Organic chemicals",629,"Quaternary Ammonium Salts and Hydroxides",62923,"Chemical Products",6,1244686,2022
"Organic chemicals",629,"Carboxyamide Compounds",62924,"Chemical Products",6,7834419.000000001,2022
"Organic chemicals",629,"Carboxyimide Compounds",62925,"Chemical Products",6,2754074,2022
"Organic chemicals",629,"Nitrile Compounds",62926,"Chemical Products",6,352337,2022
"Organic chemicals",629,"Diazo, Azo or Aoxy Compounds",62927,"Chemical Products",6,849854,2022
"Organic chemicals",629,"Hydrazine or Hydroxylamine Derivatives",62928,"Chemical Products",6,250693,2022
"Organic chemicals",629,"Other Nitrogen Compounds",62929,"Chemical Products",6,47142071,2022
"Organic chemicals",629,"Organo-Sulfur Compounds",62930,"Chemical Products",6,4554942,2022
"Organic chemicals",629,"Other Organo-Inorganic Compounds",62931,"Chemical Products",6,1808813,2022
"Organic chemicals",629,"Oxygen Heterocyclic Compounds",62932,"Chemical Products",6,1885452,2022
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,20237585,2022
"Organic chemicals",629,"Nucleic Acids",62934,"Chemical Products",6,7034154,2022
"Organic chemicals",629,"Sulfonamides",62935,"Chemical Products",6,9536628,2022
"Organic chemicals",629,"Vitamins",62936,"Chemical Products",6,10059769,2022
"Organic chemicals",629,"Hormones",62937,"Chemical Products",6,1791997,2022
"Organic chemicals",629,"Glycosides",62938,"Chemical Products",6,103975,2022
"Organic chemicals",629,"Vegetable Alkaloids",62939,"Chemical Products",6,2543380,2022
"Organic chemicals",629,"Chemically Pure Sugars",62940,"Chemical Products",6,71101.99999999999,2022
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,22628835,2022
"Organic chemicals",629,"Other Organic Compounds",62942,"Chemical Products",6,4836135,2022
"Pharmaceutical products",630,"Glands and Other Organs",63001,"Chemical Products",6,790343,2022
"Pharmaceutical products",630,"Vaccines, blood, antisera, toxins and cultures",63002,"Chemical Products",6,146526911,2022
"Pharmaceutical products",630,"Unpackaged Medicaments",63003,"Chemical Products",6,3613957,2022
"Pharmaceutical products",630,"Packaged Medicaments",63004,"Chemical Products",6,523897742,2022
"Pharmaceutical products",630,"Bandages",63005,"Chemical Products",6,13550350,2022
"Pharmaceutical products",630,"Special Pharmaceuticals",63006,"Chemical Products",6,28707564,2022
"Fertilizers",631,"Animal or Vegetable Fertilizers",63101,"Chemical Products",6,4444984,2022
"Fertilizers",631,"Nitrogenous Fertilizers",63102,"Chemical Products",6,179059180,2022
"Fertilizers",631,"Phosphatic Fertilizers",63103,"Chemical Products",6,10697423,2022
"Fertilizers",631,"Potassic Fertilizers",63104,"Chemical Products",6,23529068,2022
"Fertilizers",631,"Mixed Mineral or Chemical Fertilizers",63105,"Chemical Products",6,282740359,2022
"Paints, dyes, & varnishes",632,"Vegetable Tanning Extracts",63201,"Chemical Products",6,647982,2022
"Paints, dyes, & varnishes",632,"Synthetic Tanning Extracts",63202,"Chemical Products",6,2234397,2022
"Paints, dyes, & varnishes",632,"Vegetable or Animal Dyes",63203,"Chemical Products",6,986734,2022
"Paints, dyes, & varnishes",632,"Synthetic Coloring Matter",63204,"Chemical Products",6,21517227,2022
"Paints, dyes, & varnishes",632,"Lake Pigments",63205,"Chemical Products",6,227478.00000000003,2022
"Paints, dyes, & varnishes",632,"Other Coloring Matter",63206,"Chemical Products",6,46339199,2022
"Paints, dyes, & varnishes",632,"Prepared Pigments",63207,"Chemical Products",6,26070355,2022
"Paints, dyes, & varnishes",632,"Nonaqueous Paints",63208,"Chemical Products",6,16166434,2022
"Paints, dyes, & varnishes",632,"Aqueous Paints",63209,"Chemical Products",6,4189379,2022
"Paints, dyes, & varnishes",632,"Other Paints",63210,"Chemical Products",6,779736,2022
"Paints, dyes, & varnishes",632,"Prepared Paint Driers",63211,"Chemical Products",6,2119927,2022
"Paints, dyes, & varnishes",632,"Nonaqueous Pigments",63212,"Chemical Products",6,6477471,2022
"Paints, dyes, & varnishes",632,"Artistry Paints",63213,"Chemical Products",6,1749063,2022
"Paints, dyes, & varnishes",632,"Glaziers Putty",63214,"Chemical Products",6,10692381,2022
"Paints, dyes, & varnishes",632,"Ink",63215,"Chemical Products",6,18365507,2022
"Perfumery & cosmetics",633,"Essential Oils",63301,"Chemical Products",6,6749282,2022
"Perfumery & cosmetics",633,"Scented Mixtures",63302,"Chemical Products",6,100184495,2022
"Perfumery & cosmetics",633,"Perfumes",63303,"Chemical Products",6,18334566,2022
"Perfumery & cosmetics",633,"Beauty Products",63304,"Chemical Products",6,17301457,2022
"Perfumery & cosmetics",633,"Hair Products",63305,"Chemical Products",6,16921963,2022
"Perfumery & cosmetics",633,"Dental Products",63306,"Chemical Products",6,13287036,2022
"Perfumery & cosmetics",633,"Shaving Products",63307,"Chemical Products",6,12051565,2022
"Soap, cleaners, candles, dental, modelling pastes",634,"Soap",63401,"Chemical Products",6,23222469,2022
"Soap, cleaners, candles, dental, modelling pastes",634,"Cleaning Products",63402,"Chemical Products",6,62822494,2022
"Soap, cleaners, candles, dental, modelling pastes",634,"Lubricating Products",63403,"Chemical Products",6,10495187,2022
"Soap, cleaners, candles, dental, modelling pastes",634,"Waxes",63404,"Chemical Products",6,2998493,2022
"Soap, cleaners, candles, dental, modelling pastes",634,"Polishes and Creams",63405,"Chemical Products",6,2317486,2022
"Soap, cleaners, candles, dental, modelling pastes",634,"Candles",63406,"Chemical Products",6,849489,2022
"Soap, cleaners, candles, dental, modelling pastes",634,"Pastes and Waxes",63407,"Chemical Products",6,700120,2022
"Glues, starches, & albuminoid products",635,"Casein",63501,"Chemical Products",6,3444317,2022
"Glues, starches, & albuminoid products",635,"Water Soluble Proteins",63502,"Chemical Products",6,450512,2022
"Glues, starches, & albuminoid products",635,"Gelatin",63503,"Chemical Products",6,945719,2022
"Glues, starches, & albuminoid products",635,"Peptones",63504,"Chemical Products",6,2261211,2022
"Glues, starches, & albuminoid products",635,"Dextrins",63505,"Chemical Products",6,5286143,2022
"Glues, starches, & albuminoid products",635,"Glues",63506,"Chemical Products",6,17832849,2022
"Glues, starches, & albuminoid products",635,"Enzymes",63507,"Chemical Products",6,9245884,2022
"Explosives, matches, & fireworks",636,"Propellant Powders",63601,"Chemical Products",6,88783.99999999999,2022
"Explosives, matches, & fireworks",636,"Prepared Explosives",63602,"Chemical Products",6,13788896,2022
"Explosives, matches, & fireworks",636,"Detonating Fuses",63603,"Chemical Products",6,714579,2022
"Explosives, matches, & fireworks",636,"Fireworks",63604,"Chemical Products",6,358096,2022
"Explosives, matches, & fireworks",636,"Matches",63605,"Chemical Products",6,2992194,2022
"Explosives, matches, & fireworks",636,"Pyrophoric Alloys",63606,"Chemical Products",6,46223.99999999999,2022
"Photo & movie goods",637,"Photographic Plates",63701,"Chemical Products",6,5624864,2022
"Photo & movie goods",637,"Photographic Film",63702,"Chemical Products",6,214319,2022
"Photo & movie goods",637,"Photographic Paper",63703,"Chemical Products",6,3032058,2022
"Photo & movie goods",637,"Undeveloped Exposed Photographic Material",63704,"Chemical Products",6,464.99999999999994,2022
"Photo & movie goods",637,"Developed Exposed Photographic Material",63705,"Chemical Products",6,159,2022
"Photo & movie goods",637,"Motion-picture film, exposed and developed",63706,"Chemical Products",6,6056,2022
"Photo & movie goods",637,"Photographic Chemicals",63707,"Chemical Products",6,1449945,2022
"Chemical products n.e.s.",638,"Artificial Graphite",63801,"Chemical Products",6,336574.00000000006,2022
"Chemical products n.e.s.",638,"Activated Carbon",63802,"Chemical Products",6,3889238,2022
"Chemical products n.e.s.",638,"Tall Oil",63803,"Chemical Products",6,46754,2022
"Chemical products n.e.s.",638,"Wood Pulp Lyes",63804,"Chemical Products",6,171798,2022
"Chemical products n.e.s.",638,"Turpentine",63805,"Chemical Products",6,257965,2022
"Chemical products n.e.s.",638,"Rosin",63806,"Chemical Products",6,415492,2022
"Chemical products n.e.s.",638,"Wood Tar, Oils and Pitch",63807,"Chemical Products",6,262697,2022
"Chemical products n.e.s.",638,"Pesticides",63808,"Chemical Products",6,183376105,2022
"Chemical products n.e.s.",638,"Dyeing Finishing Agents",63809,"Chemical Products",6,9270563,2022
"Chemical products n.e.s.",638,"Metal Pickling Preparations",63810,"Chemical Products",6,1424981,2022
"Chemical products n.e.s.",638,"Antiknock",63811,"Chemical Products",6,97123041,2022
"Chemical products n.e.s.",638,"Prepared Rubber Accelerators",63812,"Chemical Products",6,7652192,2022
"Chemical products n.e.s.",638,"Fire Extinguishers Preparations",63813,"Chemical Products",6,334223,2022
"Chemical products n.e.s.",638,"Organic Composite Solvents",63814,"Chemical Products",6,8842641,2022
"Chemical products n.e.s.",638,"Reaction and Catalytic Products",63815,"Chemical Products",6,803789,2022
"Chemical products n.e.s.",638,"Refractory Cements",63816,"Chemical Products",6,6768537,2022
"Chemical products n.e.s.",638,"Alkylbenzenes and Alkylnaphthalenes",63817,"Chemical Products",6,15182035,2022
"Chemical products n.e.s.",638,"Disc Chemicals for Electronics",63818,"Chemical Products",6,500164.00000000006,2022
"Chemical products n.e.s.",638,"Hydraulic Brake Fluid",63819,"Chemical Products",6,10709052,2022
"Chemical products n.e.s.",638,"Antifreeze",63820,"Chemical Products",6,1547609,2022
"Chemical products n.e.s.",638,"Micro-Organism Culture Preparations",63821,"Chemical Products",6,2717154,2022
"Chemical products n.e.s.",638,"Laboratory Reagents",63822,"Chemical Products",6,262936,2022
"Chemical products n.e.s.",638,"Industrial Fatty Acids, Oils and Alcohols",63823,"Chemical Products",6,63000817,2022
"Plastics & articles thereof",739,"Ethylene Polymers",73901,"Plastics and Rubbers",7,258148925,2022
"Plastics & articles thereof",739,"Propylene Polymers",73902,"Plastics and Rubbers",7,184970030,2022
"Plastics & articles thereof",739,"Styrene Polymers",73903,"Plastics and Rubbers",7,10795543,2022
"Plastics & articles thereof",739,"Vinyl Chloride Polymers",73904,"Plastics and Rubbers",7,76959760,2022
"Plastics & articles thereof",739,"Other Vinyl Polymers",73905,"Plastics and Rubbers",7,17296887,2022
"Plastics & articles thereof",739,"Acrylic Polymers",73906,"Plastics and Rubbers",7,44558758,2022
"Plastics & articles thereof",739,"Polyacetals",73907,"Plastics and Rubbers",7,209247929,2022
"Plastics & articles thereof",739,"Polyamides",73908,"Plastics and Rubbers",7,906089,2022
"Plastics & articles thereof",739,"Amino-resins",73909,"Plastics and Rubbers",7,19591606,2022
"Plastics & articles thereof",739,"Silicone",73910,"Plastics and Rubbers",7,4112393,2022
"Plastics & articles thereof",739,"Petroleum Resins",73911,"Plastics and Rubbers",7,3086330,2022
"Plastics & articles thereof",739,"Cellulose",73912,"Plastics and Rubbers",7,14450285,2022
"Plastics & articles thereof",739,"Natural Polymers",73913,"Plastics and Rubbers",7,1745957,2022
"Plastics & articles thereof",739,"Polymer Ion-Exchangers",73914,"Plastics and Rubbers",7,897962,2022
"Plastics & articles thereof",739,"Scrap Plastic",73915,"Plastics and Rubbers",7,4750589,2022
"Plastics & articles thereof",739,"Monofilament",73916,"Plastics and Rubbers",7,2942005,2022
"Plastics & articles thereof",739,"Plastic Pipes",73917,"Plastics and Rubbers",7,35013846,2022
"Plastics & articles thereof",739,"Plastic Floor Coverings",73918,"Plastics and Rubbers",7,12477756.000000002,2022
"Plastics & articles thereof",739,"Self-adhesive Plastics",73919,"Plastics and Rubbers",7,30741178,2022
"Plastics & articles thereof",739,"Raw Plastic Sheeting",73920,"Plastics and Rubbers",7,116882085,2022
"Plastics & articles thereof",739,"Other Plastic Sheetings",73921,"Plastics and Rubbers",7,34467687,2022
"Plastics & articles thereof",739,"Plastic Wash Basins",73922,"Plastics and Rubbers",7,7972002,2022
"Plastics & articles thereof",739,"Plastic Lids",73923,"Plastics and Rubbers",7,52154468,2022
"Plastics & articles thereof",739,"Plastic Housewares",73924,"Plastics and Rubbers",7,34278591,2022
"Plastics & articles thereof",739,"Plastic Building Materials",73925,"Plastics and Rubbers",7,13814782,2022
"Plastics & articles thereof",739,"Other Plastic Products",73926,"Plastics and Rubbers",7,121864297,2022
"Rubber & articles thereof",740,"Rubber",74001,"Plastics and Rubbers",7,8102006,2022
"Rubber & articles thereof",740,"Synthetic Rubber",74002,"Plastics and Rubbers",7,9737716,2022
"Rubber & articles thereof",740,"Reclaimed Rubber",74003,"Plastics and Rubbers",7,1284708,2022
"Rubber & articles thereof",740,"Scrap Rubber",74004,"Plastics and Rubbers",7,457508,2022
"Rubber & articles thereof",740,"Compounded Unvulcanised Rubber",74005,"Plastics and Rubbers",7,2299934,2022
"Rubber & articles thereof",740,"Unvulcanised Rubber Products",74006,"Plastics and Rubbers",7,630292,2022
